0.1328213,-0.23845622,0.074045435,-0.16827734,-0.12213721,-0.030857084,-0.034735285,0.3155854,-0.19696982,-0.12630561,0.12306137,-0.09215298,-0.10446904,-0.11018024,-0.08768936,0.15265344,-0.20042938,0.09901174,0.13131802,0.045843612,-0.067755245,0.12106887,0.05512493,-0.14986451,0.05455139,-0.09221391,0.14173028,-0.112640984,-0.04449271,0.0130939465,0.0974999,0.18101709,-0.048632067,0.19643524,-0.28866136,-0.1939712
-0.063829124,0.16646756,0.07776352,0.020681122,-0.06872521,-0.16758543,0.039103344,0.036289405,0.15127158,0.09082438,-0.1085674,-0.12989797,0.11500472,0.050119545,0.19694738,-0.2035302,-0.1755458,0.13583884,-0.01610262,-0.16850793,0.05453892,0.019392094,0.024995439,-0.08043494,-0.049859066,0.062376272,-0.18677333,0.05324537,0.05055077,0.0967107,-0.09510562,0.13396163,-0.09886057,0.09357169,0.07560786,-0.22178553
0.006290908,0.22479373,-0.10260564,0.09402944,-0.12505636,-0.34630996,0.0255659,-0.15438627,0.037061006,-0.21221852,-0.20131728,0.052896973,-0.10235804,0.010731171,0.1711552,0.009099204,-0.012840281,-0.112038314,0.03858375,-0.2916499,-0.19065565,-0.054637723,-0.005144499,0.19684139,-0.11112798,0.22367655,-0.23094518,0.10553007,-0.09511549,-0.039163027,-0.031370416,0.039575737,-0.13535869,0.005248009,-0.19211254,-0.06971409
-0.004664822,0.012527819,0.0930177,-0.056192208,0.033953346,0.09419256,0.016923899,-0.18535638,0.17048167,0.03107707,0.09679381,0.06851082,-0.027520312,0.061235536,-0.021809118,0.104676664,0.17067918,0.039978884,0.13802075,0.027823329,-0.10482399,0.03541008,-0.006960652,0.07822895,-0.104688585,-0.19946514,-0.2429432,-0.16775897,-0.009818018,0.00013058899,-0.07199447,-0.113257274,0.009072915,0.07659743,0.144414,0.021962656
0.09937993,-0.04245458,0.0013421952,0.03251831,0.22260536,0.09295083,-0.072043024,-0.018254029,-0.015628533,-0.09269466,-0.05518189,-0.25251502,-0.10464931,-0.09473825,0.0016820563,0.20279536,-0.069601454,-0.0949666,0.12803587,0.12178829,0.021246294,-0.031259015,0.08177118,0.032810807,-0.17368606,-0.0151679125,-0.013702845,-0.048489776,-0.14770885,-0.029175734,0.085340664,-0.08629821,-0.20692678,0.14012603,0.026987638,0.07760615
-0.007834871,-0.083375156,0.11937694,0.005118857,0.115544744,0.034624457,0.18690139,0.13850611,0.05264883,-0.1358469,0.03524754,-0.032396555,-0.18286109,0.024580183,-0.01117381,-0.11059605,-0.10370435,-0.16295892,0.008866128,-0.08430257,-0.13761066,0.081569836,0.11385771,-0.023952486,0.05477527,0.025550783,-0.070751764,-0.014661045,0.06499417,0.052481852,-0.07039297,-0.14657497,0.022079408,-0.019186907,0.044249456,0.0042926725
-0.15317193,0.051848084,0.050381515,0.027052766,0.10973009,-0.1659921,-0.011432328,0.14821853,-0.014409244,-0.10998692,0.1419284,0.1634143,0.016328067,-0.09396072,0.053058833,-0.17924921,-0.075093366,-0.08877801,-0.11648932,-0.21630912,-0.07216667,0.04261817,-0.036272973,0.09050252,0.13642108,-0.12416253,0.23259859,0.09733202,0.045769557,-0.08150199,-0.033371326,0.0050415485,0.10631584,-0.03491014,-0.025869342,-0.0894548
-0.120701924,-0.16325492,0.10068129,0.048929464,0.15420689,0.07845188,0.20333605,0.029148113,0.013514404,-0.23617704,-0.013776404,-0.22863272,-0.085796,-0.09047835,-0.03382302,-0.18043163,-0.07832467,-0.051278412,0.16658545,0.089937985,0.0576459,-0.10031558,0.13762195,0.115715206,0.0393818,0.09571746,-0.031230543,0.022181824,0.09277815,0.09595523,0.059411127,-0.019974533,-0.017694956,-0.10286491,-0.069969006,0.0022174676
0.009477292,-0.10548133,-0.13746043,-0.19436651,0.2834927,-0.023925308,-0.049392536,-0.14639848,0.10713071,-0.051732328,-0.13970573,0.04651256,-0.17504805,-0.009533361,0.08382489,0.1539102,0.20173389,0.0676786,0.053323917,-0.053116005,0.044472665,0.22313556,-0.11681704,-0.13557042,-0.1606639,0.018767834,-0.1634768,-0.06762291,0.14884926,-0.056936678,0.041622743,-0.23070298,-0.04866969,0.10157104,0.041731857,0.06936616
-0.043317962,-0.08380238,-0.06574953,0.09749408,0.15434395,0.030325504,-0.10997781,-0.11803996,-0.19475527,-0.051663067,0.18854734,-0.005150817,-0.050690673,0.02313715,0.15629378,-0.006437915,-0.12709644,-0.2296907,0.017915543,-0.18843246,0.108643,0.018764121,0.037468825,0.02824284,-0.0138952695,-0.011138544,-0.023448095,0.035287667,0.11949303,-0.042903062,-0.08437442,-0.10326358,-0.09440696,0.14199916,0.10577728,0.1659359
-0.14500761,-0.09724443,-0.074111454,0.23196147,-0.16706015,0.019036604,-0.0335078,0.08487171,0.1064567,-0.16920796,-0.17518695,-0.2963759,-0.17711417,0.060686473,-0.09816454,-0.03699842,-0.10481116,-0.19872919,0.14057145,0.0024269714,0.08779157,-0.14320856,0.016775232,0.084923774,-0.09597063,0.12486628,0.14180194,0.003868706,-0.0042381324,0.03855243,-0.04432668,0.18796834,0.004122669,-0.047638346,-0.06992153,-0.07616162
-0.13942175,0.11021997,0.08320191,0.2755125,-0.07980716,-0.07707158,0.014455262,-0.11804205,0.15663531,-0.27558646,-0.017283896,-0.1756798,-0.101324975,0.20692536,0.10147442,-0.14850408,0.1760708,-0.106327005,0.24393442,-0.03312034,0.13331927,-0.13968262,0.008588703,0.17031728,-0.12430492,-0.08569641,0.059746727,-0.031034742,0.0082494,0.11965045,-0.26325265,0.03999703,0.082960345,-0.03559229,-0.062484253,-0.033948567
-0.20205772,0.22722678,-0.11564663,0.13954404,0.062421326,-0.07755866,-0.094926216,0.12065808,0.104493946,-0.28375715,-0.17430997,-0.08781051,0.04534606,0.042185873,0.18240884,0.014249641,0.006140104,-0.0554242,0.3222643,-0.17298806,-0.010285871,-0.1640389,-0.08357812,-0.10545706,0.096313916,-0.05076695,-0.0983714,-0.15971982,0.09074759,-0.043301936,-0.07231833,0.14324331,-0.1830673,0.005597419,-0.09648373,0.03535889
-0.06741238,0.17778295,0.009432216,-0.040330898,0.12556994,-0.045387167,0.10966628,-0.08938486,0.036055576,0.13733025,-0.01765384,-0.06294002,-0.022364024,0.07356054,0.16454865,0.04994345,-0.09582752,0.20255889,-0.070850246,-0.2473936,-0.1307537,-2.4106343e-05,-0.089116685,0.16756351,-0.17657967,0.026045738,-0.23032138,-0.11337586,0.06663568,0.13331051,0.068225585,0.108337194,-0.21941538,0.003902691,0.088778906,-0.023632817
0.1432056,0.034916885,0.05311249,0.088550694,0.060726654,0.08788938,-0.09905031,0.09591397,-0.03575659,-0.13639481,0.010727482,-0.13947138,-0.048023656,-0.15987563,-0.02938367,0.04135355,0.013015105,0.12661819,-0.005047381,0.070586756,0.084518254,0.075836055,-0.06106718,0.005053645,0.08683515,-0.07347044,0.08686862,0.20256804,0.15293103,0.070886455,0.07494532,0.22504179,0.021768508,0.002958237,-0.029416068,-0.24668717
-0.132888,-0.1942452,-0.11392848,-0.23023267,-0.13971247,-0.09493491,0.092849664,0.26342866,0.077411816,0.14928585,-0.16599075,0.015698139,0.1080611,0.0039261635,0.06945919,0.100471295,-0.021217717,0.028767608,-0.12374472,-0.01787722,0.13642399,-0.06829924,-0.06842342,0.1350102,-0.109413125,0.07828452,0.02909218,0.09457784,0.2850241,-0.065437905,0.1331941,0.022044612,-0.034066044,-0.0851765,-0.17304377,0.0259697
0.12427026,-0.10672772,-0.10106412,-0.12499563,0.057485387,0.050179932,0.10765691,0.18683581,0.048745602,-0.1803239,0.053405434,0.17761537,0.009371625,-0.1635204,-0.18214159,0.16027619,-0.118541144,-0.0039148396,0.07309387,0.008850122,0.1305321,0.11200087,0.047228735,0.16257691,-0.14289203,0.055036202,0.048557665,0.11878193,0.15140481,-0.12570669,0.015861336,0.0893187,0.18690223,-0.011749273,-0.061462097,-0.00021820902
-0.052534603,0.37038326,-0.20349984,-0.22121699,-0.09012957,-0.0900418,-0.12842825,-0.21719065,-0.086460054,0.050933275,-0.10599636,0.0631024,-0.035863224,0.060228415,0.072496295,-0.062347986,0.02533465,0.19966881,0.038871273,-0.16189599,0.026936766,0.01895873,0.08826084,0.10189788,0.037535105,-0.007041221,0.031641062,-0.030693509,-0.36917233,0.06074773,-0.12702172,0.002454513,0.023561388,-0.0010312231,0.10719471,-0.04903211
-0.11757708,-0.1243176,-0.08870745,0.15860839,0.0890354,-0.09317726,-0.038615867,0.1519664,-0.023602901,-0.013431942,0.03826944,-0.17270233,-0.04137052,0.13179144,-0.20005418,0.17648102,-0.15602419,-0.2334019,0.12186112,0.15180294,0.106735766,-0.15691742,-0.16717103,0.12359742,-0.19634585,0.06668222,0.012265734,-0.17765301,0.06501047,-0.0661734,-0.19548102,-0.13197418,0.13995162,0.0889285,0.04139155,-0.07929002
-0.26141292,0.011374751,0.03729958,0.2890333,0.09431097,-0.19871579,0.086054035,-0.24532297,-0.14888212,0.022888664,0.03502595,-0.01853973,-0.10135741,-0.0031596276,0.10411584,0.04900549,0.15494439,-0.05949722,-0.031944595,0.083993286,0.009737042,-0.052481003,-0.14289208,0.18820995,-0.12101006,-0.018492477,-0.110797435,-0.038223032,0.1335802,-0.044113584,-0.3084961,0.06348626,-0.038049266,-0.002990073,-0.020737661,0.07529961
0.049933475,-0.11166051,-0.12352678,0.20030154,-0.23231825,-0.10930536,0.1375338,-0.09302614,-0.1536402,-0.014849994,-0.030986624,0.09612622,-0.20933044,-0.09619784,-0.050476775,-0.13028347,0.22427084,0.057307106,-0.24427065,-0.11164217,-0.08371748,0.039032195,-0.03777724,0.1484745,0.009041492,-0.07138392,0.054219462,0.17752415,0.032834668,-0.06807474,0.023390954,0.0577649,-0.028495071,-0.12832397,-0.0881264,-0.04886174
-0.1629789,-0.013128253,0.20113021,0.098827824,0.22817773,-0.020447113,0.015351307,-0.053935878,-0.05642432,-0.08945001,-0.0541727,-0.24907094,0.062456142,-0.05258619,-0.02620253,0.08889281,0.18776648,0.15099522,0.0050349995,0.20623836,0.011210424,0.044122666,-0.043316226,0.17474003,0.019632887,0.06365131,-0.11922909,0.08064828,-0.096942835,0.09219038,0.04535096,-0.16107535,0.007874373,0.016944092,-0.20061384,0.12820196
0.23830497,-0.11836078,0.009998975,-0.124116525,-0.1725904,-0.0017456907,-0.09046968,0.14534384,-0.054986652,0.07996258,0.3362413,-0.108084396,0.09913108,-0.00048460002,-0.27332512,-0.24583374,-0.076579906,-0.15625148,-0.02830576,0.022267053,-0.07107132,-0.12542273,-0.017497411,-0.034160372,0.18305473,-0.02708022,-0.12049002,-0.17880665,-0.10714203,-0.09339394,0.04916997,0.005781158,0.1163721,-0.1531827,0.0111778425,-0.018876847
-0.2261124,-0.13797894,-0.01771551,-0.020745357,-0.062473368,0.27035916,-0.10071431,-0.09064162,-0.11527732,-0.018897895,0.10544151,-0.07613757,0.093719274,0.067748055,-0.1423901,0.10664837,0.10817961,-0.013488411,0.061514676,0.10723913,0.0008666513,0.044097956,0.10289081,-0.0115869315,0.05735847,-0.05886369,-0.07178668,0.107972234,0.023647442,0.14906919,-0.09083227,0.093114294,-0.068617895,0.059934516,0.18052843,0.18987338
0.0063899676,0.19373806,0.051264413,0.18061557,-0.16713558,0.123300545,-0.09181532,-0.0505298,0.18624827,0.2481626,-0.19083878,-0.0012543657,-0.1444184,-0.00039968546,-0.03211515,0.008214837,0.1009626,-0.03441428,-0.0780684,-0.07136815,-0.05499379,-0.088331446,-0.037207697,-0.0778206,0.13533078,0.08718258,-0.10379351,-0.014610351,0.07481,0.085619584,0.011029566,0.15334032,0.06498109,0.09663326,-0.08171953,0.020850504
0.035913654,-0.067078434,-0.011377815,-0.23602824,-0.016843744,-0.030294875,0.08175156,0.26261264,-0.2113354,-0.15149845,0.17158766,0.065516435,0.031059358,-0.14610323,-0.07754708,-0.03707242,-0.26605412,-0.07143114,0.0144074485,0.1282176,-0.20572487,0.012540501,0.05906662,0.1829469,-0.18058062,-0.17049399,0.12709936,0.15364066,0.01945366,-0.048628006,-0.03708197,0.10387892,0.012047623,-0.06391734,-0.087010644,-0.11672016
0.16075759,-0.0986586,0.090264305,0.042965297,-0.003151468,-0.026527548,-0.018728303,0.15150191,-0.24583028,-0.22983432,-0.22718269,0.12021281,-0.085254736,0.12767771,-0.14648099,-0.014908238,-0.10677904,0.17529845,-0.05339037,0.29365924,-0.13297668,0.032702748,-0.077568986,-0.18028006,0.009089192,-0.22974375,0.03714478,-0.10211959,-0.16416074,0.050297618,0.012457258,0.07988075,-0.055687174,-0.07935654,0.012088612,-0.14492401
-0.024015637,0.12414051,-0.057703085,-0.1784477,-0.15835086,0.091454595,-0.037099767,-0.01962559,0.29002884,-0.22536708,-0.01776261,0.20177944,-0.019290194,0.20395137,-0.052600466,-0.09829757,0.06508258,-0.19111134,0.15513778,0.02742663,0.027777998,0.11610567,-0.14719304,-0.046604156,0.083244406,-0.049028262,-0.2924142,-0.17191921,-0.044762835,0.041950077,0.03887277,-0.03299519,0.13636467,-0.03235408,0.09716228,-0.120249055
-0.051946558,0.0027368746,0.27255803,-0.07275307,-0.20426117,-0.12931208,-0.2560167,0.17755526,-0.08611735,0.009772705,0.012661867,-0.08702006,0.14771079,0.003166988,-0.10682895,0.1948223,-0.05605968,0.03994622,0.06836889,0.021196377,-0.17058232,-0.020720746,-0.003045864,0.12577482,0.08660886,0.1662,-0.075066306,-0.2085433,0.024262715,-0.09590843,-0.14586914,0.09048804,-0.04330003,0.048113953,-0.17757922,0.023586523
0.05500642,-0.09138891,-0.0950387,0.15492196,0.012040135,-0.07968762,-0.14447722,-0.20149495,-0.09823045,-0.06641482,0.07758288,0.08147776,-0.13153598,-0.11640065,0.041404366,0.1268581,0.022797525,-0.02599345,-0.10330032,-0.06556849,-0.10679883,0.025948934,0.09740764,0.06759181,0.1650008,0.08161592,-0.031210719,-0.007576461,0.10971174,-0.0555506,0.08899951,0.15820158,-0.02838692,-0.07509982,-0.09489481,0.007399922
-0.21095698,0.04515288,0.0117866425,0.39184478,-0.08140332,-0.19681302,0.10003312,-0.27219373,-0.059173636,0.08407247,-0.07499394,-0.1124122,-0.20813681,0.1159041,0.1064608,-0.012802648,-0.009045972,-0.042726714,0.039640564,-0.034811016,-0.07228365,-0.17911756,0.18410061,0.022317512,-0.0037235494,0.21181093,-0.04008885,0.00038391023,0.027085667,-0.02081657,-0.19366191,-0.090782054,0.14746353,0.12950402,-0.16774297,0.01758243
-0.15339077,0.20054859,0.019048594,0.19164747,-0.025280489,-0.1373527,0.09592183,-0.11772422,-0.24733947,0.07319667,-0.14209984,0.027193762,-0.14293063,0.024940243,0.10413965,-0.16660458,0.15618019,0.1739451,0.13385566,-0.06766025,0.11545741,-0.07391938,0.034995645,0.21365033,0.037887685,0.15383238,0.039353374,-0.20121649,-0.026872745,0.15168841,-0.0852232,0.07561535,-0.1748207,0.025195565,-0.12584704,0.062412713
